id	Lon	Lat
571	101.03631	53.432606
572	114.358955	67.48369
575	117.103325	67.82448
578	104.13958	57.56821
579	104.86145	65.18105
581	100.4195	54.38102
582	101.871414	53.40131
583	113.29412	63.983562
584	112.0452	64.95762
585	101.93808	54.781433
590	104.836205	56.429573
592	106.98643	53.689735
593	115.1091	60.434925
594	109.80571	58.026955
595	105.98753	65.73439
596	116.43119	62.10172
597	113.82372	60.482086
598	114.19702	65.16445
599	107.22781	57.53211
600	113.5105	53.043938
601	102.99783	56.557556
603	111.45778	65.019684
604	110.17328	62.74814
607	117.282585	64.30475
608	108.256195	57.386856
609	101.8886	56.41404
610	114.22162	56.598606
611	105.79171	52.603386
612	112.0452	64.95762
613	113.5105	53.043938
614	113.97416	53.10352
615	113.97416	53.10352
616	107.34424	54.071915
617	105.54202	54.52489
618	113.576324	62.06218
619	110.73485	63.741344
620	108.68568	58.906796
622	104.48488	70.562454
624	110.6944	58.110523
626	111.071976	64.33752
628	108.00058	54.343945
629	110.73485	63.741344
630	113.65772	67.5881
631	105.044136	52.771923
632	106.284	67.79656
633	104.631386	57.974903
634	110.73485	63.741344
635	118.74066	62.52901
636	113.68459	63.651054
638	101.93165	56.31868
639	116.85591	62.45293
642	104.7935	52.476288
647	116.011185	56.459293
648	113.92004	60.02459
654	108.799965	56.324844
655	105.68107	55.72206
656	109.63518	66.373276
659	118.957855	64.19082
660	107.25808	54.495037
663	117.103325	67.82448
664	111.894615	62.91301
665	117.49544	60.99374
666	108.073685	54.574146
667	104.23644	55.599285
668	117.45831	67.190765
669	103.37904	54.704807
670	101.74614	56.2956
671	109.09895	56.309288
672	103.38192	53.86251
673	101.93749	60.08968
674	102.99799	54.79023
677	105.98753	65.73439
678	109.5948	52.93407
682	111.64592	64.30617
683	102.80914	55.884533
684	110.17328	62.74814
686	116.3359	66.88779
687	104.48	52.34708
689	101.590416	55.565067
691	105.62583	63.217495
692	110.076	59.77224
693	102.23414	52.94755
695	102.0957	52.96692
696	110.73869	54.9657
697	108.73921	58.02054
698	112.56569	63.855404
699	111.894615	62.91301
700	106.25765	64.204956
701	102.49913	56.969173
702	101.8886	56.41404
703	108.433334	56.554985
709	108.33153	57.904224
710	115.283394	53.271667
713	115.69021	62.12795
715	105.01571	61.661858
717	110.14968	53.66481
718	105.5838	60.52496
719	106.48772	65.46053
720	107.01767	65.39554
724	119.36404	65.366104
726	104.733925	52.737167
727	104.71313	52.992092
732	103.60361	53.598335
734	102.2731	60.060474
735	107.25157	69.62777
737	101.90854	56.36988
739	115.406075	62.541492
741	102.50887	52.681816
742	111.97245	62.254562
746	114.71345	60.680996
747	105.62248	54.443237
748	113.034256	66.57113
749	113.406204	59.11376
750	101.996735	53.207428
751	102.19677	53.05472
752	116.26005	63.34398
753	106.1906	53.594086
754	118.36061	63.697063
755	112.912796	63.484768
756	104.85619	52.38701
757	109.22769	65.32275
759	109.93669	62.32963
762	104.506	55.39521
764	111.64592	64.30617
765	106.76257	64.252174
772	117.815475	63.246357
773	117.99533	68.91317
774	104.79599	53.152393
775	111.09657	56.64018
777	104.26269	53.64992
778	104.26474	53.665073
783	103.52733	54.507595
784	103.95363	54.538166
785	103.53912	54.43636
786	118.67871	64.762146
787	105.7821	56.990814
788	110.57552	59.85304
789	111.8302	57.50637
790	116.518616	62.858246
791	113.68459	63.651054
792	104.482315	56.53879
793	101.90854	56.36988
794	114.542984	63.862854
795	101.262115	56.430107
800	111.348175	57.155495
802	112.56882	63.034798
803	113.71943	64.53984
804	102.446655	54.617607
805	110.17328	62.74814
807	112.23499	59.560272
810	113.5105	53.043938
814	116.518616	62.858246
817	116.58506	65.278725
818	116.394485	54.295155
819	118.518776	56.18719
820	110.73485	63.741344
821	106.25765	64.204956
822	106.284	67.79656
823	107.96046	73.49394
825	116.01753	64.67211
827	102.95885	52.60142
828	110.43755	63.215565
829	113.68459	63.651054
833	112.21252	63.35946
834	112.56569	63.855404
835	105.04759	50.817722
838	103.390785	56.4143
841	116.747185	63.80171
842	106.368744	54.900894
843	112.0452	64.95762
845	102.39484	53.540234
846	115.69021	62.12795
849	112.503204	65.704834
850	104.48488	70.562454
853	104.14887	53.242676
854	104.6645	53.011486
857	117.76983	61.823853
858	116.26005	63.34398
859	117.93917	66.72597
860	118.36061	63.697063
861	117.815475	63.246357
862	117.815475	63.246357
863	106.48772	65.46053
864	114.1293	63.39053
865	113.034256	66.57113
867	112.56882	63.034798
868	114.36399	60.958565
869	116.93203	61.215252
870	107.25157	69.62777
871	112.503204	65.704834
872	105.658424	57.293125
873	104.18908	53.661415
874	104.26269	53.64992
875	112.21252	63.35946
878	105.46426	55.213036
880	104.38506	52.091984
882	105.77979	64.289
883	114.66156	61.220974
884	116.85591	62.45293
885	104.627716	53.206635
886	114.19702	65.16445
891	112.503204	65.704834
893	114.1293	63.39053
896	107.55139	76.60861
898	105.77979	64.289
900	115.0474	63.635056
901	102.38223	53.151794
902	115.69021	62.12795
903	102.30316	52.972706
904	104.59343	52.752274
905	115.3308	61.191658
907	106.47093	54.114403
910	103.08795	54.905148
912	118.156586	56.07825
913	112.01444	54.22846
914	109.67772	62.763622
915	105.30355	71.92834
919	108.49434	72.01136
920	118.957855	64.19082
922	105.021484	67.6241
924	106.293076	73.8824
926	110.88572	61.495846
927	104.26269	53.64992
928	104.61815	56.185146
929	104.18908	53.661415
930	107.75113	54.712936
931	118.53089	65.47749
932	116.58506	65.278725
933	107.31489	53.61873
934	116.08778	62.47845
935	106.141045	58.033676
936	112.0452	64.95762
937	110.13999	67.67456
938	112.0452	64.95762
939	111.64592	64.30617
940	113.034256	66.57113
941	102.33277	52.736816
943	118.957855	64.19082
944	101.74614	56.2956
945	108.80423	61.958652
948	107.25157	69.62777
949	105.4937	53.59729
957	113.034256	66.57113
958	111.45778	65.019684
959	114.19702	65.16445
962	111.45778	65.019684
963	114.05839	59.61983
964	118.957855	64.19082
966	105.16432	53.52772
972	117.16225	55.779118
975	101.91935	54.601337
976	116.72534	66.354164
977	118.30012	68.15154
980	116.08778	62.47845
982	107.35328	66.89949
983	114.22447	58.769623
984	108.49434	72.01136
985	113.576324	62.06218
986	112.0452	64.95762
987	112.503204	65.704834
989	111.071976	64.33752
990	114.43298	60.448975
992	101.10639	54.14954
993	111.071976	64.33752
994	101.87489	53.6133
995	104.21559	52.118176
996	109.72353	61.952538
999	118.957855	64.19082
1003	105.77979	64.289
1005	106.13979	56.330616
1008	108.55565	59.885548
1009	106.284	67.79656
1010	114.542984	63.862854
1012	106.10033	53.303047
1013	114.40049	68.79956
1014	102.14307	53.70291
1015	117.31577	62.833183
1016	116.85591	62.45293
1017	115.35418	66.67766
1018	113.34559	60.060345
1019	113.577614	60.26501
1021	119.36404	65.366104
1022	106.75064	54.382042
1023	111.06452	57.295395
1025	114.73742	65.87115
1026	105.768875	53.94457
1027	114.08532	60.712803
1028	112.503204	65.704834
1029	110.73485	63.741344
1030	111.64592	64.30617
1031	117.873985	64.86037
1033	102.39831	54.708176
1037	114.21789	53.134834
1038	113.73851	53.07324
1039	111.62855	71.510994
1040	114.29941	59.806824
1041	114.05839	59.61983
1042	114.554	60.004337
1044	105.90569	53.689983
1046	118.74066	62.52901
1047	105.792	69.09085
1048	114.36399	60.958565
1050	112.27285	64.33168
1051	116.58506	65.278725
1052	114.1293	63.39053
1053	120.00369	64.22988
1054	105.021484	67.6241
1055	103.33203	56.872177
1056	104.86145	65.18105
1057	111.45778	65.019684
1058	105.021484	67.6241
1059	104.86145	65.18105
1060	110.753	53.166862
1061	103.034775	52.58043
1064	118.518776	56.18719
1065	115.55679	60.216053
1066	113.096054	62.210613
1067	102.848755	55.745655
1069	103.817375	65.611725
1070	105.23161	52.304577
1073	116.747185	63.80171
1074	104.631935	52.645386
1075	106.80052	67.16728
1076	112.21252	63.35946
1077	102.28802	52.98442
1078	112.503204	65.704834
1079	112.503204	65.704834
1081	112.722336	59.51049
1082	114.19702	65.16445
1083	102.481125	56.379753
1086	103.08922	52.707245
1087	102.98493	55.26767
1088	102.77978	55.462906
1089	103.08402	54.918983
1090	110.17328	62.74814
1092	110.86125	54.46557
1093	114.29941	59.806824
1094	102.82036	52.55948
1097	107.42327	59.783768
1098	111.45778	65.019684
1099	108.231026	64.087
1102	103.52497	54.521866
1103	103.20547	53.873672
1105	114.542984	63.862854
1108	104.27184	51.994446
1111	115.6684	66.073
1113	105.08857	53.877766
1114	102.40142	52.69195
1115	114.43298	60.448975
1116	111.90389	65.808426
1117	111.45778	65.019684
1118	111.071976	64.33752
1121	103.03404	52.471184
1122	114.554	60.004337
1124	111.64592	64.30617
1125	111.45778	65.019684
1126	104.552536	55.723515
1127	106.284	67.79656
1128	111.071976	64.33752
1130	102.10614	53.040123
1131	102.89561	52.868908
1132	112.613846	59.91659
1133	105.021484	67.6241
1136	103.68768	52.243786
1137	112.21252	63.35946
1138	101.50398	55.17541
1139	112.503204	65.704834
1140	101.365685	55.366024
1141	119.739746	55.81185
1142	119.314285	55.704
1143	105.31925	64.56813
1147	106.36235	52.887627
1149	118.957855	64.19082
1153	107.01767	65.39554
1154	107.41831	53.120815
1155	115.30101	70.2682
1158	114.36399	60.958565
1159	110.76553	62.053295
1161	116.03763	61.77625
1162	113.65772	67.5881
1163	111.071976	64.33752
1165	101.862335	53.214546
1166	111.44039	58.812695
1167	106.924255	54.375965
1168	113.82372	60.482086
1169	114.36399	60.958565
1170	102.022354	55.736607
1178	101.74614	56.2956
1179	113.65772	67.5881
1180	110.32165	60.703255
1181	115.5103	64.9672
1184	104.48488	70.562454
1185	110.73485	63.741344
1186	114.247734	62.7801
1187	102.557365	52.64744
1188	102.24248	53.01956
1189	102.18727	53.431244
1191	101.94781	55.54878
1192	105.41219	61.730125
1193	104.929924	53.559517
1194	120.00369	64.22988
1195	103.87601	52.977776
1196	113.65772	67.5881
1197	112.0452	64.95762
1198	112.503204	65.704834
1199	111.64592	64.30617
1200	107.38985	56.942543
1201	114.08532	60.712803
1202	107.35328	66.89949
1203	111.74331	54.146614
1205	107.25157	69.62777
1206	112.426	66.73145
1209	116.64977	59.851295
1217	116.84546	61.78149
1222	105.318695	53.492912
1223	105.50536	66.34897
1229	105.09469	53.711353
1231	101.729965	55.953796
1234	102.36076	52.85507
1235	115.61729	63.46425
1236	104.68541	62.491795
1237	106.284	67.79656
1238	104.31613	64.22661
1239	109.590965	76.922905
1241	113.577614	60.26501
1242	111.45778	65.019684
1243	102.376495	52.843502
1244	114.19702	65.16445
1249	104.65072	53.444504
1250	112.503204	65.704834
1251	110.982864	63.224186
1252	113.034256	66.57113
1253	110.15425	61.128952
1254	112.41931	59.73363
1255	102.29891	61.84692
1257	105.50536	66.34897
1259	114.73002	54.541164
1260	111.45778	65.019684
1261	113.30913	63.192574
1262	117.10369	60.727448
1263	103.095795	54.877495
1264	102.9936	54.803825
1266	117.4626	55.234493
1268	111.894615	62.91301
1270	102.218216	52.959114
1271	114.19702	65.16445
1274	104.22232	53.34816
1275	111.8302	57.50637
1276	105.928825	53.98895
1277	100.8649	64.43166
1280	102.72321	55.202877
1281	114.100296	64.15862
1283	112.677444	58.996223
1284	110.17328	62.74814
1285	114.08532	60.712803
1286	102.67096	52.6227
1289	102.719864	52.767433
1290	104.464905	51.819744
1291	109.590965	76.922905
1292	116.98721	63.2713
1293	113.28973	53.01556
1295	114.19702	65.16445
1296	114.542984	63.862854
1297	103.37476	52.31468
1298	101.996735	53.207428
1300	114.554	60.004337
1301	117.31577	62.833183
1302	109.1246	71.31209
1306	111.344955	62.14098
1307	113.16909	65.68599
1308	117.77822	57.142178
1309	102.91607	52.70677
1310	114.629265	63.18803
1311	106.284	67.79656
1312	115.5103	64.9672
1313	113.28973	53.01556
1314	116.08778	62.47845
1315	118.957855	64.19082
1318	115.000755	64.3855
1324	109.93669	62.32963
1325	106.32506	55.60551
1327	117.76983	61.823853
1330	100.49663	54.324253
1331	106.38216	56.02877
1332	115.5103	64.9672
1335	104.21648	60.47629
1336	105.30355	71.92834
1338	112.0452	64.95762
1339	109.13292	68.72286
1340	110.88542	74.479576
1341	113.29412	63.983562
1348	114.629265	63.18803
1350	110.43755	63.215565
1351	118.75653	67.599464
1354	112.806625	61.88005
1355	103.02481	55.12743
1356	102.53256	52.72764
1357	102.3786	52.914135
1359	110.13999	67.67456
1360	112.29143	61.29156
1361	111.64592	64.30617
1363	115.08226	65.357475
1365	114.10249	61.94629
1368	120.00369	64.22988
1370	106.80052	67.16728
1371	113.5105	53.043938
1372	106.62492	53.22975
1376	101.18611	54.228645
1377	102.84922	52.5903
1378	108.96654	57.489765
1379	116.72534	66.354164
1380	115.507835	64.12727
1382	116.26005	63.34398
1385	101.82038	53.662342
1386	114.36399	60.958565
1387	114.36399	60.958565
1390	118.53089	65.47749
1391	108.8178	53.46981
1393	108.9063	54.10311
1395	112.503204	65.704834
1396	112.0452	64.95762
1397	101.754875	57.839954
1398	103.05092	54.038574
1399	108.63144	61.594353
1400	103.79444	53.237167
1401	106.64187	54.623875
1402	113.68459	63.651054
1403	106.80052	67.16728
1405	114.932945	59.251507
1406	117.4626	55.234493
1407	104.07522	55.096672
1411	116.449646	61.47457
1413	113.28973	53.01556
1414	116.992935	60.069206
1416	105.09104	62.383415
1420	118.957855	64.19082
1423	111.29458	63.732872
1424	106.80052	67.16728
1425	103.55185	56.62791
1427	110.73485	63.741344
1428	118.08586	60.152927
1430	100.981224	55.894943
1432	108.36887	63.108074
1433	109.22769	65.32275
1434	108.231026	64.087
1435	111.45778	65.019684
1436	101.8886	56.41404
1439	104.78971	52.919773
1440	117.103325	67.82448
1441	102.55177	52.99436
1442	113.2792	61.744423
1445	113.75352	62.96143
1446	112.503204	65.704834
1447	116.08115	65.61884
1449	104.63152	61.668037
1450	111.90389	65.808426
1451	106.19357	54.668453
1452	111.344955	62.14098
1455	107.25157	69.62777
1457	105.21557	60.36033
1458	105.021484	67.6241
1459	107.96046	73.49394
1461	102.48838	53.138153
1462	119.35802	63.72939
1465	100.05172	53.994045
1467	114.100296	64.15862
1468	118.957855	64.19082
1469	117.76983	61.823853
1470	117.99774	71.48021
1471	111.64592	64.30617
1472	112.0452	64.95762
1473	114.358955	67.48369
1474	104.86145	65.18105
1477	113.82372	60.482086
1478	107.25157	69.62777
1481	105.80281	56.007217
1482	107.37264	55.930294
1483	113.88098	54.32556
1484	104.376205	66.483376
1485	106.48772	65.46053
1486	105.72741	59.608547
1487	112.29143	61.29156
1490	119.40811	60.286446
1491	102.71916	52.64318
1492	103.92563	56.761463
1493	117.815475	63.246357
1494	117.93917	66.72597
1495	106.31813	54.442913
1499	101.3055	53.607033
1501	101.82968	57.039616
1502	102.62181	56.540306
1503	110.15936	75.23762
1507	101.11368	56.683983
1508	102.150894	53.0899
1509	110.49564	60.94776
1510	105.70669	54.583294
1512	102.11515	56.342056
1513	119.35802	63.72939
1514	118.768555	63.27245
1516	113.89806	62.406223
1517	107.25157	69.62777
1519	106.426575	54.071854
1520	118.22813	62.853493
1521	105.021484	67.6241
1522	105.021484	67.6241
1525	115.86905	60.442947
1526	104.40821	52.248306
1527	118.22813	62.853493
1528	111.90389	65.808426
1529	116.01917	69.99164
1532	104.88875	54.375694
1533	111.00837	62.420425
1534	113.5105	53.043938
1535	113.73851	53.07324
1536	108.80423	61.958652
1537	104.493	51.572556
1539	113.28973	53.01556
1541	119.739746	55.81185
1544	111.77884	69.89656
1545	112.96055	64.40984
1547	117.31577	62.833183
1548	109.84755	57.31286
1550	117.35706	60.300407
1551	105.53574	53.65063
1552	104.86145	65.18105
1554	105.61502	55.989193
1555	102.057144	56.040485
1556	116.41624	72.08687
1558	116.41624	72.08687
1559	107.45009	54.144974
1560	112.0452	64.95762
1561	116.72534	66.354164
1562	119.6957	68.603065
1563	112.722336	59.51049
1565	116.747185	63.80171
1566	117.76983	61.823853
1567	103.53205	54.47908
1568	103.74393	54.478676
1569	107.33645	55.619312
1570	111.64881	57.749363
1571	109.04552	60.752766
1577	105.34406	53.194168
1578	106.083244	54.01537
1579	106.77512	54.405415
1580	106.63125	54.433743
1581	108.49434	72.01136
1582	109.53039	61.610806
1587	115.012085	60.92803
1588	117.815475	63.246357
1590	104.757996	63.600967
1591	103.88601	59.984787
1592	106.293076	73.8824
1593	113.037445	60.314945
1595	117.18045	65.03032
1596	104.33808	52.1053
1597	112.677444	58.996223
1599	101.90854	56.36988
1600	113.77723	61.010498
1602	116.2859	55.51541
1605	102.607666	53.194145
1606	114.1293	63.39053
1607	114.542984	63.862854
1608	115.000755	64.3855
1609	115.000755	64.3855
1610	114.73742	65.87115
1613	107.970276	58.303524
1614	110.78241	69.33038
1615	112.21252	63.35946
1617	111.071976	64.33752
1622	112.25683	62.626637
1625	118.52251	55.50326
1626	103.77238	54.158543
1627	107.43645	54.466072
1628	102.17562	56.194134
1630	105.021484	67.6241
1631	105.792	69.09085
1633	116.43119	62.10172
1634	105.08835	53.54432
1635	110.58549	55.710358
1637	103.83454	55.013504
1639	113.034256	66.57113
1641	118.90903	55.60126
1643	113.096054	62.210613
1644	101.8886	56.41404
1645	101.754875	57.839954
1646	113.034256	66.57113
1647	117.815475	63.246357
1649	111.27588	62.82483
1652	106.25765	64.204956
1653	105.021484	67.6241
1656	104.376205	66.483376
1657	102.98755	52.631256
1660	118.22813	62.853493
1661	106.80052	67.16728
1665	110.982864	63.224186
1666	107.15087	56.23935
1668	106.293076	73.8824
1669	104.86145	65.18105
1670	105.792	69.09085
1671	104.95218	57.06695
1673	105.75889	48.300552
1675	108.09223	53.21632
1676	106.284	67.79656
1677	110.73485	63.741344
1678	110.73485	63.741344
1679	104.53736	55.6166
1680	111.071976	64.33752
1682	103.71251	52.364693
1683	109.659294	61.063602
1685	103.35788	54.312557
1688	113.65772	67.5881
1689	119.36472	62.264194
1693	117.12402	71.66047
1694	102.022354	55.736607
1696	101.90854	56.36988
1697	103.96813	53.459885
1698	101.82968	57.039616
1699	104.092995	55.7869
1701	120.00369	64.22988
1702	118.63279	58.069817
1704	106.80052	67.16728
1706	118.44693	54.704754
1708	111.6428	61.15729
1709	112.69163	64.964516
1710	112.69163	64.964516
1711	109.93669	62.32963
1712	110.13999	67.67456
1713	108.231026	64.087
1714	103.076164	54.946674
1715	112.56569	63.855404
1718	117.815475	63.246357
1719	104.77406	52.80189
1721	106.25765	64.204956
1723	103.63824	54.47896
1726	102.157486	53.3576
1727	101.598816	53.618744
1728	111.719154	53.77592
1729	111.894615	62.91301
1730	111.894615	62.91301
1736	109.72353	61.952538
1737	116.09902	54.23617
1738	104.8256	52.796547
1740	113.5105	53.043938
1741	105.49695	54.683754
1742	108.75286	60.982254
1743	104.86145	65.18105
1745	116.20095	60.68411
1746	116.20095	60.68411
1747	113.65772	67.5881
1749	115.08226	65.357475
1750	102.91597	55.509884
1751	111.12882	54.27187
1753	111.45778	65.019684
1756	114.08532	60.712803
1758	103.71471	53.03508
1759	106.11716	54.209023
1760	105.021484	67.6241
1761	112.96055	64.40984
1763	114.27515	71.61139
1764	103.47662	54.226692
1765	103.36795	54.271034
1766	103.35788	54.312557
1767	103.35452	54.326405
1768	103.28213	54.218395
1770	102.0752	56.00043
1771	113.29412	63.983562
1775	114.358955	67.48369
1776	101.73903	55.613106
1777	116.08115	65.61884
1778	102.7299	52.974785
1779	103.824615	51.921524
1780	104.132324	53.956448
1781	104.7675	56.05128
1782	112.56882	63.034798
1784	118.22813	62.853493
1786	111.29028	53.274624
1787	104.277855	62.787495
1788	117.221115	65.95854
1789	104.38618	55.60804
1790	109.63518	66.373276
1791	109.22769	65.32275
